time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-01T01:31:03.080Z,35.5635,-117.3831667,5.94,1.33,ml,17,72,0.04136,0.24,ci,ci39288504,2020-02-01T01:34:47.732Z,"22km S of Trona, CA",earthquake,0.67,0.95,0.199,20,automatic,ci,ci
2020-02-01T01:35:17.640Z,17.95,-66.9685,11,3.06,md,11,215,0.0928,0.16,pr,pr2020032001,2020-04-18T22:10:07.040Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.87,0.47,0.24,7,reviewed,pr,pr
2020-02-01T01:38:37.910Z,19.217,-155.4176667,32.8,1.28,ml,18,218,0.08293,0.11,hv,hv71361807,2020-02-01T02:29:13.260Z,"6 km ENE of P?hala, Hawaii",earthquake,0.68,0.73,0.155,10,reviewed,hv,hv
2020-02-01T01:39:11.420Z,60.1406,-152.6061,88.2,1.3,ml,,,,0.45,ak,ak0201gy0wzz,2020-02-18T00:29:52.989Z,"53 km W of Ninilchik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-02-01T01:43:33.574Z,63.0377,-151.5236,0.5,1,ml,,,,0.82,ak,ak0201gy1tse,2020-02-18T00:29:53.726Z,"56 km S of Denali National Park, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-02-01T01:46:53.320Z,19.3436667,-155.2991667,26.97,1.77,ml,12,140,0.04367,0.1,hv,hv71361827,2020-02-01T02:37:47.970Z,"12 km SSW of Volcano, Hawaii",earthquake,0.99,0.65,0.169,10,reviewed,hv,hv
2020-02-01T01:52:59.550Z,19.2049999,-155.4146729,31.41,1.81,md,39,164,0.03618,0.12,hv,hv71361837,2020-02-01T01:56:13.270Z,"6 km E of P?hala, Hawaii",earthquake,0.73,0.78,0.02,3,automatic,hv,hv
2020-02-01T01:55:49.730Z,19.1868324,-155.4531708,31.64,2.12,md,24,200,0.07286,0.12,hv,hv71361842,2020-02-01T01:59:04.210Z,"3 km ESE of P?hala, Hawaii",earthquake,0.78,1.17,0.14,5,automatic,hv,hv
2020-02-01T01:56:07.346Z,61.7658,-150.6314,56.3,1.2,ml,,,,0.46,ak,ak0201gy4k0z,2020-02-18T00:29:55.257Z,"",earthquake,,0.5,,,reviewed,ak,ak
2020-02-01T01:59:30.980Z,36.6013333,-89.583,9.96,1.81,md,22,49,0.02733,0.07,nm,nm60301586,2020-02-01T14:37:30.830Z,"3 km ENE of Lilbourn, Missouri",earthquake,0.21,0.43,0.072,17,reviewed,nm,nm
2020-02-01T02:00:54.120Z,17.8883,-66.8435,9,2.84,md,11,224,0.0939,0.15,pr,pr2020032019,2020-02-01T10:03:22.592Z,"Puerto Rico region",earthquake,0.81,0.65,0.12,6,reviewed,pr,pr
2020-02-01T02:07:22.000Z,36.0056667,-120.5711667,3.45,1.13,md,29,99,0.02827,0.08,nc,nc73334326,2020-02-11T18:46:56.660Z,"17km NW of Parkfield, CA",earthquake,0.25,0.38,0.102,11,reviewed,nc,nc
2020-02-01T02:12:51.470Z,40.1468333,-123.8533333,22.04,2.06,md,22,69,0.04785,0.15,nc,nc73334331,2020-02-11T19:01:04.030Z,"4km NW of Redway, CA",earthquake,0.72,0.41,0.116,16,reviewed,nc,nc
2020-02-01T02:13:24.090Z,37.4565,-118.6135,12.73,3.35,ml,34,85,0.1106,0.07,nc,nc73334336,2020-04-18T22:10:07.040Z,"5km NNW of Round Valley, CA",earthquake,0.31,0.76,0.172,53,reviewed,nc,nc
2020-02-01T02:13:42.200Z,36.4518318,-118.4871674,15.23,2.53,ml,11,178,0.3371,0.19,ci,ci39288528,2020-02-01T02:43:14.018Z,"37km E of Three Rivers, CA",earthquake,1.37,15.27,0.449,24,automatic,ci,ci
2020-02-01T02:14:40.459Z,62.9331,-151.0498,108,1.3,ml,,,,0.33,ak,ak0201gyh25p,2020-02-18T00:30:54.319Z,"50 km NNW of Petersville, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-02-01T02:24:17.455Z,51.515,-176.1526,25.8,2.3,ml,,,,0.48,ak,ak0201gyj5nk,2020-02-18T00:29:56.127Z,"51 km SE of Adak, Alaska",earthquake,,18.2,,,reviewed,ak,ak
2020-02-01T02:29:21.894Z,-18.1099,-177.9993,597.05,4.4,mb,,139,3.776,1.16,us,us70007mk0,2020-04-18T22:10:30.040Z,"284 km E of Levuka, Fiji",earthquake,12.3,13.5,0.148,13,reviewed,us,us
2020-02-01T02:29:42.245Z,37.8019,-115.1267,0.8,1.1,ml,11,106.94,0.4,0.1291,nn,nn00716345,2020-02-03T20:36:38.025Z,"24 km NNE of Hiko, Nevada",earthquake,,4.4,0.4,4,reviewed,nn,nn
2020-02-01T02:30:01.650Z,33.5011667,-116.7798333,1.7,1.2,ml,44,32,0.02046,0.2,ci,ci39288544,2020-02-03T15:53:57.560Z,"10km NE of Aguanga, CA",earthquake,0.18,0.3,0.139,27,reviewed,ci,ci
2020-02-01T02:35:57.424Z,-24.4465,-66.9561,160.48,5.2,mww,,31,1.862,1.05,us,us60007lwh,2020-04-18T22:10:07.040Z,"69 km WSW of San Antonio de los Cobres, Argentina",earthquake,3.9,4,0.048,41,reviewed,us,us
2020-02-01T02:36:54.288Z,-11.4085,118.4269,10,4.7,mb,,94,4.655,0.91,us,us60007lww,2020-04-18T22:10:07.040Z,"279 km SW of Waingapu, Indonesia",earthquake,7.6,1.9,0.108,26,reviewed,us,us
2020-02-01T02:39:29.050Z,19.2059994,-155.4279938,34.76,2.01,md,45,145,0.04257,0.11,hv,hv71361927,2020-02-01T02:42:43.440Z,"5 km E of P?hala, Hawaii",earthquake,0.66,0.91,0.14,8,automatic,hv,hv
2020-02-01T02:39:54.129Z,-11.4495,118.4631,10,4.1,mb,,94,4.651,1.03,us,us70007mk1,2020-04-18T22:10:30.040Z,"279 km SW of Waingapu, Indonesia",earthquake,6.6,1.9,0.214,6,reviewed,us,us
2020-02-01T02:46:24.600Z,51.5252,-179.5403,75.6,2.6,ml,,173,0.454,0.2,us,us70007s54,2020-04-18T22:10:37.040Z,"204 km WSW of Adak, Alaska",earthquake,5.5,6.2,,,reviewed,us,ak
2020-02-01T02:48:06.123Z,61.3377,-149.9185,30.2,1.8,ml,,,,0.7,ak,ak0201gyo9si,2020-02-18T00:29:57.760Z,"4 km SE of Point MacKenzie, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-01T02:54:25.766Z,60.1527,-150.9773,49.6,1.6,ml,,,,0.53,ak,ak0201gyplml,2020-02-18T00:29:58.667Z,"24 km ESE of Clam Gulch, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-02-01T03:03:44.280Z,17.8638,-66.8501,9,2.45,md,12,231,0.115,0.09,pr,pr2020032002,2020-02-01T11:06:10.192Z,"13 km SSE of Maria Antonia, Puerto Rico",earthquake,0.38,0.46,0.4,7,reviewed,pr,pr
2020-02-01T03:07:43.474Z,60.73,-151.0958,64.9,1.2,ml,,,,0.35,ak,ak0201gz0zzh,2020-02-18T00:29:59.489Z,"",earthquake,,1,,,reviewed,ak,ak
2020-02-01T03:07:55.246Z,-25.5121,179.6657,512.55,4.4,mb,,90,4.289,0.89,us,us70007mk2,2020-04-18T22:10:30.040Z,"south of the Fiji Islands",earthquake,13.1,7.4,0.124,19,reviewed,us,us
2020-02-01T03:15:08.172Z,53.3194,-165.764,35,2.8,ml,,206,0.687,0.43,us,us70007s55,2020-04-18T22:10:37.040Z,"80 km SE of Unalaska, Alaska",earthquake,4.2,2,0.115,10,reviewed,us,us
2020-02-01T03:15:53.060Z,35.7411667,-117.5656667,2.51,1.04,ml,16,150,0.07879,0.18,ci,ci39288576,2020-02-01T03:19:25.107Z,"15km WSW of Searles Valley, CA",earthquake,0.35,0.64,0.133,11,automatic,ci,ci
2020-02-01T03:24:21.310Z,39.7616667,-122.845,10.38,1.66,md,18,61,0.1313,0.06,nc,nc73334351,2020-02-05T02:55:02.683Z,"16km NW of Alder Springs, CA",earthquake,0.26,0.93,0.184,20,reviewed,nc,nc
2020-02-01T03:25:18.050Z,36.3335,-97.09033333,7.01,1.95,ml,97,24,0,0.25,ok,ok2020cexj,2020-02-03T15:34:48.347Z,"8 km WNW of Morrison, Oklahoma",earthquake,,0.4,0.24,26,reviewed,ok,ok
2020-02-01T03:25:45.740Z,19.2098331,-155.3956604,34.12,2.41,md,57,156,0.02758,0.13,hv,hv71361977,2020-02-01T03:29:16.520Z,"8 km E of P?hala, Hawaii",earthquake,0.47,0.66,0.23,34,automatic,hv,hv
2020-02-01T03:28:18.800Z,19.48,-155.5955,-0.93,1.93,ml,47,53,0.005316,0.13,hv,hv71361982,2020-04-18T22:10:08.040Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.26,0.2,0.103,11,reviewed,hv,hv
2020-02-01T03:31:12.337Z,61.1873,-151.9055,83.1,1.3,ml,,,,0.44,ak,ak0201gz62q3,2020-02-18T00:30:01.054Z,"43 km WNW of Tyonek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-02-01T03:33:04.950Z,37.5276667,-118.3953333,8.62,1.4,md,17,169,0.04326,0.06,nc,nc73334356,2020-02-11T22:52:05.323Z,"16km N of Dixon Lane-Meadow Creek, CA",earthquake,0.78,0.68,0.202,17,reviewed,nc,nc
2020-02-01T03:40:14.607Z,51.8677,-177.9213,5.9,1.4,ml,,,,0.56,ak,ak0201gz80i3,2020-02-18T18:18:20.833Z,"88 km W of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-02-01T03:41:38.340Z,17.8538,-66.8551,10,3.06,md,12,235,0.1237,0.07,pr,pr2020032003,2020-04-18T22:10:08.040Z,"14 km SSE of Guánica, Puerto Rico",earthquake,0.68,0.54,0.41,7,reviewed,pr,pr
2020-02-01T03:50:43.337Z,62.6791,-151.7324,5.7,1.2,ml,,,,0.8,ak,ak0201gza7rh,2020-02-18T00:30:55.068Z,"53 km WNW of Petersville, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-02-01T03:55:09.500Z,17.9728,-66.7145,15,2.53,md,12,196,0.1289,0.2,pr,pr2020032004,2020-04-18T22:10:08.040Z,"2 km S of Tallaboa, Puerto Rico",earthquake,0.68,0.92,0.34,6,reviewed,pr,pr
2020-02-01T04:03:04.580Z,35.1115,-95.387,7.24,2.11,ml,66,132,0.112477928,0.22,ok,ok2020ceyp,2020-04-18T22:10:08.040Z,"1 km SW of Quinton, Oklahoma",earthquake,,0.4,0.28,4,reviewed,ok,ok
2020-02-01T04:05:39.333Z,-54.0488,-2.1754,10,4.7,mb,,135,17.693,0.35,us,us70007mk3,2020-04-18T22:10:30.040Z,"southern Mid-Atlantic Ridge",earthquake,10.8,2,0.166,11,reviewed,us,us
2020-02-01T04:12:35.171Z,62.2106,-153.3311,0.5,2.2,ml,,,,0.67,ak,ak0201gznhrj,2020-02-18T18:18:22.464Z,"103 km WNW of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-01T04:18:25.663Z,63.0521,-151.0839,122.5,1.4,ml,,,,0.36,ak,ak0201gzorms,2020-02-18T00:30:05.101Z,"63 km SSE of Denali National Park, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-02-01T04:20:03.150Z,17.9133,-66.8391,14,2.54,md,11,217,0.0737,0.09,pr,pr2020032005,2020-02-01T08:41:49.958Z,"8 km SE of Maria Antonia, Puerto Rico",earthquake,0.67,0.39,0.31,6,reviewed,pr,pr
2020-02-01T04:20:35.567Z,51.8567,-177.787,6.8,1.4,ml,,,,0.59,ak,ak0201gzp7be,2020-02-18T00:30:05.954Z,"79 km W of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-02-01T04:23:10.140Z,19.1774998,-155.5095062,35.76,2.47,md,54,102,0.04989,0.13,hv,hv71362052,2020-02-01T04:26:30.540Z,"4 km SW of P?hala, Hawaii",earthquake,0.56,0.64,0.23,24,automatic,hv,hv
2020-02-01T04:25:01.940Z,17.9423,-66.8533,15,2.73,md,12,210,0.0418,0.08,pr,pr2020032012,2020-02-01T08:41:34.822Z,"Puerto Rico region",earthquake,0.63,0.37,0.35,4,reviewed,pr,pr
2020-02-01T04:27:04.520Z,19.2128334,-155.4140015,30.99,1.83,md,32,159,0.02907,0.11,hv,hv71362057,2020-02-01T04:30:24.760Z,"6 km E of P?hala, Hawaii",earthquake,0.63,0.89,0.06,4,automatic,hv,hv
2020-02-01T04:37:39.375Z,45.2966,148.6246,86.64,4.2,mb,,124,4.402,0.46,us,us70007mkb,2020-04-18T22:10:30.040Z,"59 km E of Kuril’sk, Russia",earthquake,9.3,9,0.2,7,reviewed,us,us
2020-02-01T04:40:47.131Z,65.9857,-166.3479,3.2,3,ml,,,,0.77,ak,ak0201gztvqj,2020-04-18T22:10:08.040Z,"32 km SSW of Shishmaref, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-02-01T04:43:05.910Z,44.9313,148.3916,83.54,4.3,mb,,102,4.225,0.58,us,us70007mk5,2020-04-18T22:10:30.040Z,"52 km SE of Kuril’sk, Russia",earthquake,13.8,7.8,0.122,19,reviewed,us,us
2020-02-01T04:43:50.416Z,-19.3157,-174.5502,37.12,5,mb,,46,4.375,1.14,us,us60007lys,2020-04-18T22:10:08.040Z,"58 km NNW of Pangai, Tonga",earthquake,11.5,5.8,0.04,199,reviewed,us,us
2020-02-01T05:05:32.470Z,40.1486667,-123.8505,22.53,1.74,md,16,64,0.05068,0.1,nc,nc73334371,2020-02-11T19:05:03.918Z,"4km NW of Redway, CA",earthquake,0.49,0.35,0.18,8,reviewed,nc,nc
2020-02-01T05:06:16.768Z,51.8635,-177.8226,8,1.4,ml,,,,0.48,ak,ak0201h07lgj,2020-02-18T00:30:07.480Z,"81 km W of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-01T05:09:03.790Z,17.9273,-67.0166,5,2.73,md,9,239,0.1221,0.1,pr,pr2020032014,2020-02-01T08:41:19.574Z,"6 km SSE of La Parguera, Puerto Rico",earthquake,1.02,0.46,0.19,5,reviewed,pr,pr
2020-02-01T05:24:15.139Z,63.0782,-150.8009,123.7,1.4,ml,,,,0.46,ak,ak0201h0bgfh,2020-02-18T00:30:08.201Z,"64 km N of Petersville, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-02-01T05:26:55.205Z,65.3034,-162.1772,0.6,1.3,ml,,,,0.53,ak,ak0201h0byom,2020-02-18T00:30:08.989Z,"63 km NW of Koyuk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-02-01T05:32:34.440Z,17.859,-66.8756,13,2.37,md,12,250,0.1162,0.07,pr,pr2020032015,2020-02-01T08:41:03.780Z,"12 km SSE of Guánica, Puerto Rico",earthquake,0.78,0.34,0.11,4,reviewed,pr,pr
2020-02-01T05:38:00.110Z,17.7815,-66.8941,5,2.79,md,9,253,0.1942,0.26,pr,pr2020032006,2020-02-01T06:12:42.530Z,"21 km S of Guánica, Puerto Rico",earthquake,1.06,0.79,0.11,4,reviewed,pr,pr
2020-02-01T05:50:50.649Z,-24.8031,86.5217,10,4.3,mb,,111,15.032,0.89,us,us70007mk6,2020-04-18T22:10:30.040Z,"South Indian Ocean",earthquake,12.4,1.9,0.16,11,reviewed,us,us
2020-02-01T05:50:51.310Z,36.528,-98.98666667,8.44,1.02,ml,21,138,0.04859046489,0.07,ok,ok2020cfce,2020-02-03T15:43:36.917Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.3,0.18,5,reviewed,ok,ok
2020-02-01T05:54:13.120Z,19.0215,-68.0516,53,3.28,md,10,331,0.8565,0.51,pr,pr2020032007,2020-04-18T22:10:08.040Z,"61 km NE of Punta Cana, Dominican Republic",earthquake,5.03,15.28,0.32,7,reviewed,pr,pr
2020-02-01T06:00:36.532Z,54.5949,-160.5479,26,2.3,ml,,,,0.76,ak,ak0201h0rs4d,2020-02-18T00:30:09.756Z,"82 km S of Sand Point, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2020-02-01T06:13:04.760Z,61.248,-151.939,90,1.6,ml,,,,0.6,ak,ak0201h0ui24,2020-02-18T00:30:10.556Z,"47 km WNW of Beluga, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-01T06:17:54.300Z,17.8498,-66.8638,4,3.57,md,14,231,0.1262,0.22,pr,pr2020032009,2020-04-18T22:10:08.040Z,"14 km SSE of Guánica, Puerto Rico",earthquake,1.14,0.79,0.4,8,reviewed,pr,pr
2020-02-01T06:26:37.351Z,60.2382,-140.9686,3.7,1.4,ml,,,,0.66,ak,ak0201h0xcy0,2020-02-18T00:30:11.358Z,"103 km NW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-01T06:26:59.688Z,60.2189,-140.9932,6.8,1.5,ml,,,,0.57,ak,ak0201h0xenk,2020-02-18T00:30:55.810Z,"103 km NW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-01T06:27:18.826Z,51.8462,-177.8561,4.5,1.6,ml,,,,0.52,ak,ak0201h0xjan,2020-02-18T00:30:12.263Z,"84 km W of Adak, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-02-01T06:29:24.290Z,51.854,-177.7918333,-1.8,1.37,ml,5,269,0.04214,0.1,av,av62131541,2020-02-03T21:13:35.500Z,"79 km W of Adak, Alaska",earthquake,2.02,2.42,0.229,5,reviewed,av,av
2020-02-01T06:30:52.960Z,17.8295,-66.8571,3,3.02,md,11,240,0.1473,0.18,pr,pr2020032008,2020-02-01T06:48:46.742Z,"16 km SSE of Guánica, Puerto Rico",earthquake,0.65,0.49,0.25,7,reviewed,pr,pr
2020-02-01T06:35:49.080Z,36.2381667,-89.5156667,8.88,1.69,md,17,46,0.01819,0.05,nm,nm60301596,2020-02-01T14:47:54.360Z,"3 km SW of Ridgely, Tennessee",earthquake,0.33,0.49,0.109,14,reviewed,nm,nm
2020-02-01T06:38:06.590Z,34.4516667,-119.0098333,18.69,1.27,ml,25,46,0.08462,0.28,ci,ci39288744,2020-02-03T19:40:10.954Z,"10km NW of Fillmore, CA",earthquake,0.41,1.09,0.113,16,reviewed,ci,ci
2020-02-01T06:58:55.080Z,19.4074993,-155.2833405,0.61,1.91,md,19,65,0.01013,0.1,hv,hv71362222,2020-02-01T07:01:59.130Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.24,0.36,15,automatic,hv,hv
2020-02-01T06:59:50.750Z,35.6455,-117.4816667,8.36,2.04,ml,30,84,0.06097,0.13,ci,ci39288752,2020-02-01T07:10:52.030Z,"15km SSW of Searles Valley, CA",earthquake,0.23,0.61,0.149,25,automatic,ci,ci
2020-02-01T07:01:01.729Z,63.5449,-150.6908,5.5,1.2,ml,,,,0.8,ak,ak0201h1dcv1,2020-02-18T00:30:12.979Z,"51 km E of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-01T07:04:33.890Z,17.8106,-66.8228,3,2.63,md,9,265,0.1739,0.22,pr,pr2020032010,2020-02-01T07:26:49.140Z,"19 km SSE of Maria Antonia, Puerto Rico",earthquake,1.03,0.79,0.39,8,reviewed,pr,pr
2020-02-01T07:07:25.100Z,38.7743333,-122.7728333,-0.54,1.26,md,9,182,0.0379,0.11,nc,nc73334386,2020-02-04T04:22:03.295Z,"2km WSW of The Geysers, CA",earthquake,0.65,1.64,0.289,6,reviewed,nc,nc
2020-02-01T07:08:23.650Z,19.1793,-68.0763,29,2.95,md,11,330,0.9941,0.44,pr,pr2020032011,2020-04-18T22:10:08.040Z,"74 km NNE of Punta Cana, Dominican Republic",earthquake,3.09,30.91,0.41,8,reviewed,pr,pr
2020-02-01T07:11:32.319Z,60.0889,-148.13,19.7,1.7,ml,,,,0.44,ak,ak0201h1fken,2020-02-18T00:30:56.606Z,"7 km WNW of Chenega, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2020-02-01T07:12:15.144Z,60.4538,-143.002,6.9,1,ml,,,,0.34,ak,ak0201h1fqo5,2020-02-18T00:30:13.832Z,"109 km S of McCarthy, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-01T07:15:04.149Z,60.1896,-152.7773,105.3,2.3,ml,,,,0.51,ak,ak0201h1gd2v,2020-04-18T22:10:08.040Z,"63 km WNW of Ninilchik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-01T07:17:54.525Z,66.3412,-157.3066,7.8,1.1,ml,,,,0.62,ak,ak0201h1gw55,2020-02-18T00:30:16.457Z,"61 km S of Shungnak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-01T07:19:55.810Z,17.8468,-66.8631,12,2.82,md,11,254,0.1293,0.19,pr,pr2020032013,2020-02-01T07:51:21.502Z,"14 km SSE of Guánica, Puerto Rico",earthquake,1.06,0.53,0.09,6,reviewed,pr,pr
2020-02-01T07:21:46.268Z,62.9198,-150.744,98.3,1.4,ml,,,,0.32,ak,ak0201h1hqll,2020-02-18T00:30:15.590Z,"",earthquake,,0.6,,,reviewed,ak,ak
2020-02-01T07:52:54.015Z,38.045,-116.2043,0,1.3,ml,9,205.85,0.539,0.2195,nn,nn00716351,2020-02-03T20:39:44.199Z,"60 km NW of Rachel, Nevada",earthquake,,0,0.56,6,reviewed,nn,nn
2020-02-01T07:53:51.130Z,37.4586667,-118.8365,6.75,1.4,md,27,136,0.1292,0.04,nc,nc73334391,2020-02-11T19:34:33.790Z,"18km SW of Toms Place, CA",earthquake,0.29,1.45,0.202,24,reviewed,nc,nc
