time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-01T00:20:01.780Z,17.9241,-66.8063,7,1.77,md,3,335,0.089,0.12,pr,pr2020001027,2020-01-03T00:27:29.798Z,"7 km S of Indios, Puerto Rico",earthquake,7.74,2.27,0.37,3,reviewed,pr,pr
2020-01-01T00:22:04.400Z,35.7808333,-117.6033333,6.72,1.43,ml,26,60,0.03515,0.14,ci,ci39019199,2020-01-01T18:41:45.040Z,"18km W of Searles Valley, CA",earthquake,0.21,0.52,0.192,24,reviewed,ci,ci
2020-01-01T00:25:06.670Z,17.906,-66.8375,12,1.92,md,6,230,0.0807,0.21,pr,pr2020001028,2020-01-03T00:27:48.918Z,"9 km SE of Maria Antonia, Puerto Rico",earthquake,1.4,1.36,0.09,6,reviewed,pr,pr
2020-01-01T00:25:35.920Z,19.6276667,-155.8071667,12.86,2.61,ml,33,57,0.06275,0.17,hv,hv71312012,2020-03-21T17:13:21.040Z,"14 km E of H?lualoa, Hawaii",earthquake,0.34,0.33,0.119,17,reviewed,hv,hv
2020-01-01T00:28:19.480Z,17.9121,-66.8848,5,1.48,md,3,287,0.0632,0.13,pr,pr2020001029,2020-01-03T00:28:02.838Z,"7 km SSE of Guánica, Puerto Rico",earthquake,1.16,0.59,0.53,3,reviewed,pr,pr
2020-01-01T00:28:20.289Z,-5.3245,152.5514,40.24,5.1,mb,,74,1.19,0.79,us,us70006t13,2020-03-21T17:13:29.040Z,"112 km SSE of Kokopo, Papua New Guinea",earthquake,9.4,6.3,0.044,171,reviewed,us,us
2020-01-01T00:30:09.070Z,17.9038,-66.5831,11,2.25,md,9,208,0.1409,0.26,pr,pr2020001030,2020-01-03T00:54:33.613Z,"12 km SSE of Ponce, Puerto Rico",earthquake,1.11,0.82,0.26,8,reviewed,pr,pr
2020-01-01T00:32:02.370Z,17.906,-66.8891,4,1.78,md,5,231,0.0698,0.1,pr,pr2020001031,2020-01-03T00:54:46.188Z,"7 km SSE of Guánica, Puerto Rico",earthquake,0.67,0.4,0.29,5,reviewed,pr,pr
2020-01-01T00:33:28.440Z,17.8433,-66.868,6,1.7,md,4,310,0.1323,0.3,pr,pr2020001032,2020-01-03T00:54:58.236Z,"14 km SSE of Guánica, Puerto Rico",earthquake,2.69,1.17,0.22,4,reviewed,pr,pr
2020-01-01T00:34:58.180Z,17.909,-66.8786,4,1.91,md,8,229,0.0661,0.17,pr,pr2020001034,2020-01-03T00:55:12.364Z,"7 km SSE of Guánica, Puerto Rico",earthquake,0.9,0.54,0.29,7,reviewed,pr,pr
2020-01-01T00:35:48.020Z,-5.3373,152.6003,32.93,4.6,mb,,45,1.218,1.08,us,us700070sx,2020-03-21T17:13:47.040Z,"115 km SSE of Kokopo, Papua New Guinea",earthquake,9.9,5.6,0.096,32,reviewed,us,us
2020-01-01T00:38:00.890Z,17.8698,-66.8311,7,2.8,md,14,228,0.1158,0.23,pr,pr2020001000,2020-03-21T17:13:29.040Z,"13 km SSE of Maria Antonia, Puerto Rico",earthquake,0.89,0.55,0.37,14,reviewed,pr,pr
2020-01-01T00:43:46.841Z,63.2985,-151.8485,4.1,1.1,ml,,,,0.91,ak,ak0201nsnvk,2020-01-11T01:21:03.529Z,"27 km SSW of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-01T00:44:45.880Z,17.947,-66.9018,4,2.27,md,6,209,0.0361,0.28,pr,pr2020001035,2020-01-03T00:55:24.588Z,"2 km SSE of Guánica, Puerto Rico",earthquake,1.16,0.83,0.33,6,reviewed,pr,pr
2020-01-01T00:45:40.088Z,39.0144,-118.0857,10.6,1,ml,5,190.38,0.297,0.105,nn,nn00714380,2020-01-02T02:07:38.389Z,"21 km NW of Gabbs, Nevada",earthquake,,19.1,0.53,4,reviewed,nn,nn
2020-01-01T00:57:01.290Z,19.1285,-67.2105,8,2.67,md,3,357,0.9608,0.44,pr,pr2020001039,2020-01-03T10:10:51.431Z,"71 km N of San Antonio, Puerto Rico",earthquake,27.59,30.86,0.13,3,reviewed,pr,pr
2020-01-01T01:00:32.490Z,18.6933,-66.2668,29,2.64,md,3,349,0.9688,0.21,pr,pr2020001045,2020-01-03T10:11:15.975Z,"25 km N of Dorado, Puerto Rico",earthquake,6.12,18.71,0.12,3,reviewed,pr,pr
2020-01-01T01:01:30.970Z,17.8871,-66.9368,7,1.46,md,3,332,0.1353,0.07,pr,pr2020001046,2020-01-03T10:11:42.287Z,"9 km SSW of Guánica, Puerto Rico",earthquake,1.13,0.4,0.31,3,reviewed,pr,pr
2020-01-01T01:03:43.070Z,17.9198,-66.8985,8,2.06,md,7,224,0.0586,0.22,pr,pr2020001048,2020-01-03T10:13:03.223Z,"5 km S of Guánica, Puerto Rico",earthquake,0.82,1.01,0.16,7,reviewed,pr,pr
2020-01-01T01:06:34.010Z,17.9065,-66.9068,4,1.9,md,4,275,0.0739,0.18,pr,pr2020001049,2020-01-03T10:13:20.655Z,"7 km S of Guánica, Puerto Rico",earthquake,1.34,0.79,0.32,4,reviewed,pr,pr
2020-01-01T01:08:54.688Z,32.2879,138.3309,321.34,4.5,mb,,89,1.478,0.65,us,us70006t17,2020-03-21T17:13:29.040Z,"257 km S of ?yama, Japan",earthquake,7.9,3.7,0.056,93,reviewed,us,us
2020-01-01T01:09:02.850Z,19.0408,-67.6525,36,2.7,md,5,335,0.7885,0.46,pr,pr2020001051,2020-01-03T10:13:42.591Z,"84 km NW of San Antonio, Puerto Rico",earthquake,5.2,29.45,0.19,5,reviewed,pr,pr
2020-01-01T01:11:07.580Z,17.9218,-66.8268,22,1.95,md,4,223,0.2226,0.34,pr,pr2020001056,2020-01-03T10:14:11.511Z,"8 km S of Indios, Puerto Rico",earthquake,2.029,4.13,0.12,4,reviewed,pr,pr
2020-01-01T01:11:50.680Z,17.9141,-66.8991,6,1.95,md,5,275,0.0642,0.09,pr,pr2020001057,2020-01-03T10:14:25.319Z,"6 km S of Guánica, Puerto Rico",earthquake,0.94,0.43,0.2,5,reviewed,pr,pr
2020-01-01T01:12:17.070Z,41.8487,142.5714,68.53,4.3,mb,,120,0.467,0.65,us,us700070sw,2020-03-21T17:13:05.040Z,"56 km SSE of Shizunai-furukawach?, Japan",earthquake,8.7,7.4,0.128,17,reviewed,us,us
2020-01-01T01:12:18.890Z,18.756,-67.2615,28,2.31,md,3,354,0.6063,0.46,pr,pr2020001059,2020-01-03T10:14:43.831Z,"33 km NNW of San Antonio, Puerto Rico",earthquake,16.59,26.53,0.12,3,reviewed,pr,pr
2020-01-01T01:20:17.350Z,17.9093,-66.8248,8,2.6,md,4,279,0.0854,0.13,pr,pr2020001038,2020-01-03T10:25:10.535Z,"9 km S of Indios, Puerto Rico",earthquake,0.96,1.82,0.08,3,reviewed,pr,pr
2020-01-01T01:21:27.740Z,17.9055,-66.8306,8,2.08,md,5,279,0.0849,0.09,pr,pr2020001040,2020-01-03T10:25:57.606Z,"9 km S of Indios, Puerto Rico",earthquake,0.86,2.1,0.17,4,reviewed,pr,pr
2020-01-01T01:23:06.500Z,38.7996674,-122.7363358,1.87,1.07,md,17,53,0.01641,0.03,nc,nc73322011,2020-01-01T03:04:02.434Z,"3km SSW of Cobb, CA",earthquake,0.23,0.47,0.17,5,automatic,nc,nc
2020-01-01T01:25:09.120Z,17.884,-66.8256,6,2.32,md,6,241,0.1057,0.17,pr,pr2020001041,2020-01-03T10:27:00.806Z,"",earthquake,0.84,0.53,0.26,3,reviewed,pr,pr
2020-01-01T01:26:58.780Z,17.8583,-66.9168,6,1.78,md,3,335,0.1691,0.05,pr,pr2020001042,2020-01-03T10:27:50.766Z,"",earthquake,3.64,1.72,0.34,3,reviewed,pr,pr
2020-01-01T01:28:43.760Z,17.8431,-66.9485,13,1.76,md,3,291,0.1491,0.05,pr,pr2020001043,2020-01-03T10:29:18.830Z,"14 km SSW of Guánica, Puerto Rico",earthquake,0.95,0.46,0.67,3,reviewed,pr,pr
2020-01-01T01:29:22.682Z,61.3569,-140.0259,9.7,1.2,ml,,,,0.55,ak,ak0201ob1lk,2020-01-10T23:17:36.852Z,"151 km WNW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2020-01-01T01:29:34.930Z,17.9016,-66.8176,6,1.77,md,3,326,0.0959,0.25,pr,pr2020001044,2020-01-03T10:29:55.540Z,"10 km S of Indios, Puerto Rico",earthquake,1.64,0.88,0.28,3,reviewed,pr,pr
2020-01-01T01:32:31.620Z,17.8915,-66.8416,7,2.71,md,14,233,0.0917,0.08,pr,pr2020001001,2020-03-21T17:13:29.040Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,0.74,0.39,0.35,14,reviewed,pr,pr
2020-01-01T01:34:17.908Z,52.5669,175.8577,128.87,3.5,mb,,161,1.081,0.7,us,us700070tn,2020-03-21T17:13:15.040Z,"183 km E of Attu Station, Alaska",earthquake,13.4,11.8,0.143,12,reviewed,us,us
2020-01-01T01:34:58.529Z,67.0458,-136.0214,3.2,1.5,ml,,,,0.55,ak,ak0201oc70z,2020-01-10T23:17:38.950Z,"65 km SW of Fort McPherson, Canada",earthquake,,0.3,,,reviewed,ak,ak
2020-01-01T01:37:22.498Z,63.2827,-150.3959,126.7,1.4,ml,,,,0.28,ak,ak0201ocrrt,2020-01-10T23:17:37.943Z,"72 km ESE of Denali National Park, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-01-01T01:40:15.746Z,36.6584,-115.6733,0,1.4,ml,30,90.32,0.232,0.154,nn,nn00714318,2020-01-02T19:26:16.062Z,"9 km N of Indian Springs, Nevada",earthquake,,26.8,0.32,17,reviewed,nn,nn
2020-01-01T01:44:37.218Z,66.2978,-157.191,0.2,1,ml,,,,0.62,ak,ak0201oeah5,2020-01-10T23:20:41.869Z,"65 km S of Shungnak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-01T01:45:30.260Z,17.9066,-66.8485,6,2.24,md,5,278,0.0751,0.22,pr,pr2020001047,2020-01-03T10:31:23.566Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,1.39,0.53,0.32,5,reviewed,pr,pr
2020-01-01T01:46:42.049Z,36.26633333,-97.71333333,7.06,2.36,ml,79,34,0,0.17,ok,ok2020aadn,2020-03-21T17:13:05.040Z,"4 km W of Douglas, Oklahoma",earthquake,,0.4,0.22,34,reviewed,ok,ok
2020-01-01T01:53:44.220Z,17.9423,-66.8923,6,2.15,md,7,212,0.0353,0.27,pr,pr2020001050,2020-01-03T10:32:38.838Z,"3 km SSE of Guánica, Puerto Rico",earthquake,1.15,0.5,0.16,6,reviewed,pr,pr
2020-01-01T01:54:26.690Z,38.5578333,-122.2916667,5.33,1.99,md,56,85,0.034,0.19,nc,nc73322016,2020-01-10T20:41:03.487Z,"14km E of Angwin, CA",earthquake,0.22,0.67,0.213,35,reviewed,nc,nc
2020-01-01T01:55:28.470Z,17.915,-66.8948,6,2.79,md,12,217,0.0621,0.22,pr,pr2020001052,2020-01-03T10:33:32.702Z,"6 km SSE of Guánica, Puerto Rico",earthquake,0.75,0.39,0.33,8,reviewed,pr,pr
2020-01-01T01:57:04.770Z,17.9308,-66.853,7,2.44,md,8,218,0.0515,0.13,pr,pr2020001053,2020-01-03T10:34:21.460Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.7,0.35,0.24,6,reviewed,pr,pr
2020-01-01T01:58:25.929Z,36.26516667,-97.71566667,6.2,2.2,ml,85,34,0,0.16,ok,ok2020aadx,2020-01-02T16:01:10.606Z,"4 km W of Douglas, Oklahoma",earthquake,,0.3,0.25,30,reviewed,ok,ok
2020-01-01T01:58:26.810Z,17.889,-66.8336,10,1.98,md,3,318,0.0974,0.13,pr,pr2020001054,2020-01-03T10:35:32.678Z,"11 km SSE of Maria Antonia, Puerto Rico",earthquake,5.57,6.63,0.16,2,reviewed,pr,pr
2020-01-01T02:00:47.780Z,17.9011,-66.8221,6,2.35,md,5,280,0.0935,0.23,pr,pr2020001055,2020-01-03T10:36:46.430Z,"10 km S of Indios, Puerto Rico",earthquake,1.36,0.58,0.26,4,reviewed,pr,pr
2020-01-01T02:09:33.140Z,17.8938,-66.8326,6,2.34,md,4,319,0.0937,0.14,pr,pr2020001058,2020-01-03T10:38:12.269Z,"11 km SSE of Maria Antonia, Puerto Rico",earthquake,1.05,0.51,0.32,3,reviewed,pr,pr
2020-01-01T02:16:03.680Z,17.8825,-66.9213,11,2.1,md,3,333,0.1505,0.09,pr,pr2020001060,2020-01-03T10:39:01.686Z,"9 km S of Guánica, Puerto Rico",earthquake,1.55,2.79,0.44,3,reviewed,pr,pr
2020-01-01T02:18:14.790Z,17.8703,-66.8955,3,2.25,md,4,296,0.1061,0.27,pr,pr2020001061,2020-01-03T10:39:42.997Z,"11 km S of Guánica, Puerto Rico",earthquake,1.6,1.39,0.11,3,reviewed,pr,pr
2020-01-01T02:19:33.871Z,38.3596,-119.2902,8.5,1.2,ml,7,149.94,0.118,0.1988,nn,nn00714381,2020-01-02T02:07:39.453Z,"12 km NNW of Bridgeport, California",earthquake,,7.6,0.39,5,reviewed,nn,nn
2020-01-01T02:25:17.470Z,17.916,-66.8701,9,1.93,md,4,296,0.0598,0.31,pr,pr2020001062,2020-01-03T11:33:46.546Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,2.12,2.32,0.24,3,reviewed,pr,pr
2020-01-01T02:28:18.280Z,19.4058342,-155.2653351,-0.35,1.94,md,17,38,0.007581,0.27,hv,hv71312197,2020-01-01T02:31:07.150Z,"5 km SW of Volcano, Hawaii",earthquake,0.23,0.39,0.21,11,automatic,hv,hv
2020-01-01T02:36:22.720Z,17.8976,-66.8356,7,2.22,md,7,234,0.0889,0.12,pr,pr2020001063,2020-01-03T11:34:06.889Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,0.89,0.39,0.41,7,reviewed,pr,pr
2020-01-01T02:38:33.840Z,33.2593333,-116.1938333,9.24,1.26,ml,43,81,0.08343,0.23,ci,ci39019351,2020-01-01T18:40:35.040Z,"14km NNW of Ocotillo Wells, CA",earthquake,0.34,0.91,0.164,27,reviewed,ci,ci
2020-01-01T02:40:11.080Z,19.028,-67.6866,23,2.7,md,8,325,0.6762,0.27,pr,pr2020001064,2020-01-03T11:34:27.745Z,"85 km NW of San Antonio, Puerto Rico",earthquake,2.63,19.65,0.18,7,reviewed,pr,pr
2020-01-01T02:41:10.700Z,33.4785,-116.8021667,8.28,2.03,ml,78,24,0.03381,0.18,ci,ci39019367,2020-01-02T23:29:33.200Z,"7km NE of Aguanga, CA",earthquake,0.13,0.41,0.143,24,reviewed,ci,ci
2020-01-01T02:41:46.510Z,19.0941,-67.259,24,2.98,md,9,288,0.6438,0.24,pr,pr2020001067,2020-03-21T17:13:06.040Z,"68 km NNW of San Antonio, Puerto Rico",earthquake,1.29,16.98,0.3,9,reviewed,pr,pr
2020-01-01T02:44:09.150Z,18.1041,-66.959,8,1.87,md,3,174,0.1456,0.14,pr,pr2020001070,2020-01-03T11:35:13.233Z,"2 km N of Sabana Grande, Puerto Rico",earthquake,0.66,8.5,0.14,3,reviewed,pr,pr
2020-01-01T02:48:08.530Z,17.9018,-66.8306,6,1.89,md,6,233,0.0879,0.11,pr,pr2020001071,2020-01-03T12:04:14.622Z,"10 km S of Indios, Puerto Rico",earthquake,0.82,0.38,0.18,6,reviewed,pr,pr
2020-01-01T02:49:21.790Z,33.2211667,-116.7345,12.26,1.17,ml,41,47,0.02513,0.15,ci,ci39019375,2020-01-01T18:39:30.260Z,"4km SE of Lake Henshaw, CA",earthquake,0.2,0.54,0.194,27,reviewed,ci,ci
2020-01-01T02:49:58.400Z,17.8791,-66.9091,8,1.67,md,3,333,0.1625,0.16,pr,pr2020001072,2020-01-03T12:04:29.854Z,"10 km S of Guánica, Puerto Rico",earthquake,1.57,11.66,0.5,3,reviewed,pr,pr
2020-01-01T02:51:55.440Z,17.9428,-66.8165,8,1.94,md,4,270,0.2293,0.15,pr,pr2020001073,2020-01-03T12:04:44.110Z,"5 km S of Indios, Puerto Rico",earthquake,1.17,14.81,0.11,4,reviewed,pr,pr
2020-01-01T02:53:41.778Z,41.569,19.3395,16.06,4.1,mb,,51,0.862,0.8,us,us70006t1w,2020-03-21T17:13:29.040Z,"28 km NNW of Durrës, Albania",earthquake,2.9,7.3,0.185,8,reviewed,us,us
2020-01-01T02:54:04.700Z,18.0826,-66.0495,4,2.18,md,6,215,0.1039,0.23,pr,pr2020001074,2020-01-03T12:04:56.918Z,"",earthquake,0.85,0.79,0.31,4,reviewed,pr,pr
2020-01-01T02:56:36.430Z,17.9238,-66.7973,7,1.38,md,4,328,0.0966,0.15,pr,pr2020001075,2020-01-03T12:05:12.846Z,"8 km SSE of Indios, Puerto Rico",earthquake,1.36,0.52,0.25,3,reviewed,pr,pr
2020-01-01T02:59:41.510Z,17.932,-66.8951,6,2.04,md,6,217,0.0459,0.09,pr,pr2020001077,2020-01-03T12:31:34.200Z,"4 km SSE of Guánica, Puerto Rico",earthquake,0.8,0.31,0.14,6,reviewed,pr,pr
2020-01-01T03:01:58.092Z,29.0289,105.0195,10,4.8,mb,,33,4.088,0.73,us,us70006t1x,2020-03-21T17:13:23.040Z,"41 km SE of Zigong, China",earthquake,7.6,1.9,0.069,65,reviewed,us,us
2020-01-01T03:02:07.910Z,17.8955,-66.869,12,2.14,md,7,235,0.0803,0.3,pr,pr2020001078,2020-01-03T12:31:46.980Z,"9 km SSE of Guánica, Puerto Rico",earthquake,1.73,1.37,0.24,6,reviewed,pr,pr
2020-01-01T03:06:45.310Z,17.8715,-66.8356,6,1.48,md,4,318,0.1124,0.34,pr,pr2020001079,2020-01-03T12:32:04.932Z,"13 km SSE of Maria Antonia, Puerto Rico",earthquake,2.05,1.07,0.41,4,reviewed,pr,pr
2020-01-01T03:08:06.510Z,17.8798,-66.8786,11,1.56,md,3,333,0.1883,0.13,pr,pr2020001080,2020-01-03T12:32:18.300Z,"10 km SSE of Guánica, Puerto Rico",earthquake,1.94,5.08,0.42,3,reviewed,pr,pr
2020-01-01T03:11:34.440Z,35.6461667,-117.4526667,2.3,1.09,ml,16,83,0.05674,0.14,ci,ci39019399,2020-01-01T18:39:11.734Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.46,0.09,10,reviewed,ci,ci
2020-01-01T03:15:51.760Z,45.8296667,-111.9998333,4.34,1.83,ml,20,85,0.086,0.18,mb,mb80376734,2020-01-01T15:49:48.740Z,"4 km SW of Cardwell, Montana",earthquake,0.37,1.11,0.126,8,reviewed,mb,mb
2020-01-01T03:16:59.350Z,59.3443,-153.394,88.2,2.1,ml,,,,0.45,ak,ak0201pfddz,2020-01-10T23:17:40.898Z,"63 km SE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-01T03:19:17.160Z,17.903,-66.8458,13,1.51,md,3,330,0.2092,0.25,pr,pr2020001082,2020-01-03T13:51:11.814Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,16.64,10.45,0.15,3,reviewed,pr,pr
2020-01-01T03:20:28.278Z,51.66,-176.6912,53.78,4.6,mww,,93,0.222,0.84,us,us70006t22,2020-03-21T17:13:15.040Z,"24 km S of Adak, Alaska",earthquake,6,4,0.098,10,reviewed,us,us
2020-01-01T03:22:27.470Z,17.8966,-66.8513,6,1.77,md,4,310,0.0833,0.04,pr,pr2020001083,2020-01-03T13:51:27.230Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.89,0.34,0.41,4,reviewed,pr,pr
2020-01-01T03:30:22.070Z,17.9526,-66.8488,8,2,md,6,208,0.0378,0.41,pr,pr2020001085,2020-01-03T13:51:40.261Z,"5 km ESE of Maria Antonia, Puerto Rico",earthquake,1.74,1.43,0.26,6,reviewed,pr,pr
2020-01-01T03:32:09.100Z,17.9045,-66.5775,8,2.03,md,5,290,0.1412,0.16,pr,pr2020001086,2020-01-03T14:48:59.497Z,"12 km SSE of Ponce, Puerto Rico",earthquake,1.12,6.11,0.33,5,reviewed,pr,pr
2020-01-01T03:34:07.340Z,17.9031,-66.8355,7,1.59,md,4,319,0.0842,0.25,pr,pr2020001087,2020-01-03T14:49:18.377Z,"10 km SE of Maria Antonia, Puerto Rico",earthquake,2.14,0.9,0.49,4,reviewed,pr,pr
2020-01-01T03:39:16.360Z,17.9701,-66.468,14,2.11,md,8,198,0.1562,0.41,pr,pr2020001088,2020-01-03T14:49:34.337Z,"3 km WSW of Playita Cortada, Puerto Rico",earthquake,1.54,1.67,0.3,7,reviewed,pr,pr
2020-01-01T03:39:58.920Z,38.8061676,-122.7921677,1.71,1.17,md,25,41,0.003039,0.03,nc,nc73322046,2020-01-01T05:23:02.016Z,"4km NW of The Geysers, CA",earthquake,0.18,0.34,0.14,6,automatic,nc,nc
2020-01-01T03:45:23.880Z,19.2993,-67.2373,24,2.77,md,5,339,0.8413,0.33,pr,pr2020001090,2020-01-03T18:31:14.134Z,"90 km N of San Antonio, Puerto Rico",earthquake,8.1,23.25,0.12,3,reviewed,pr,pr
2020-01-01T03:47:06.280Z,19.4066658,-155.3255005,0.99,1.75,ml,13,152,0.01518,0.23,hv,hv71312277,2020-01-01T03:52:46.860Z,"10 km WSW of Volcano, Hawaii",earthquake,0.55,0.58,2.9,5,automatic,hv,hv
2020-01-01T03:47:14.210Z,19.2905,-67.9828,29,3.28,md,8,329,1.0365,0.36,pr,pr2020001093,2020-01-03T20:07:31.814Z,"90 km NNE of Punta Cana, Dominican Republic",earthquake,4.14,27.91,0.11,6,reviewed,pr,pr
2020-01-01T03:47:41.360Z,36.5721667,-121.0775,6.57,1.14,md,17,125,0.03118,0.15,nc,nc73322051,2020-01-10T04:22:02.974Z,"7km NE of Pinnacles, CA",earthquake,0.46,0.8,0.08,10,reviewed,nc,nc
2020-01-01T03:49:49.730Z,17.8221,-66.9346,8,1.81,md,3,340,0.1836,0.12,pr,pr2020001094,2020-01-03T20:37:44.163Z,"16 km S of Guánica, Puerto Rico",earthquake,1.93,12.25,0.25,2,reviewed,pr,pr
2020-01-01T03:53:29.023Z,52.6367,159.1614,58.46,5,mb,,94,0.496,0.66,us,us70006t2a,2020-03-21T17:13:29.040Z,"56 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,7.7,4.6,0.026,492,reviewed,us,us
2020-01-01T03:56:19.140Z,17.9096,-66.8868,6,2.04,md,6,229,0.0659,0.11,pr,pr2020001096,2020-01-03T21:02:54.241Z,"7 km SSE of Guánica, Puerto Rico",earthquake,0.88,0.35,0.29,5,reviewed,pr,pr
2020-01-01T03:59:15.645Z,38.2179,75.3789,103.77,4.1,mb,,72,3.021,0.79,us,us70006t2b,2020-03-21T17:13:30.040Z,"123 km E of Murghob, Tajikistan",earthquake,7.2,7,0.135,15,reviewed,us,us
2020-01-01T04:01:31.600Z,19.0573,-67.737,39,3.14,md,7,325,1.0959,0.44,pr,pr2020001097,2020-03-21T17:13:34.040Z,"87 km NE of Punta Cana, Dominican Republic",earthquake,5.45,26.61,0.19,6,reviewed,pr,pr
2020-01-01T04:04:28.570Z,17.9138,-66.8288,7,2.39,md,6,228,0.0794,0.06,pr,pr2020001089,2020-01-03T23:13:43.582Z,"8 km S of Indios, Puerto Rico",earthquake,0.93,0.3,0.05,4,reviewed,pr,pr
2020-01-01T04:04:57.404Z,62.4022,-155.4568,0.5,2,ml,,,,0.69,ak,ak0201py2ck,2020-01-10T23:17:42.090Z,"62 km S of McGrath, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-01T04:08:09.910Z,17.9048,-66.8671,8,2.27,md,7,230,0.0713,0.11,pr,pr2020001091,2020-01-03T23:14:03.158Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.97,3.92,0.34,7,reviewed,pr,pr
2020-01-01T04:17:08.500Z,17.9341,-66.8856,5,2.01,md,3,276,0.0415,0.16,pr,pr2020001092,2020-01-03T23:14:37.118Z,"4 km SSE of Guánica, Puerto Rico",earthquake,1.42,0.49,0.19,2,reviewed,pr,pr
2020-01-01T04:21:44.097Z,-17.1905,-177.3907,392.48,4,mb,,133,9.231,0.85,us,us700070t3,2020-03-21T17:13:48.040Z,"Fiji region",earthquake,12.7,8.3,0.126,17,reviewed,us,us
2020-01-01T04:27:01.350Z,17.856,-66.9391,6,1.64,md,3,336,0.1546,0.06,pr,pr2020001099,2020-01-03T23:15:02.486Z,"13 km SSW of Guánica, Puerto Rico",earthquake,3,1.27,0.4,2,reviewed,pr,pr
2020-01-01T04:31:25.710Z,33.9855,-117.5163333,1.86,1.13,ml,40,49,0.04217,0.23,ci,ci39019495,2020-01-01T18:39:22.040Z,"1km S of Mira Loma, CA",earthquake,0.31,0.44,0.194,27,reviewed,ci,ci
2020-01-01T04:32:28.780Z,33.9856667,-117.5175,2.43,1.27,ml,35,40,0.04123,0.23,ci,ci39019503,2020-01-01T18:37:48.472Z,"1km S of Mira Loma, CA",earthquake,0.28,0.43,0.219,26,reviewed,ci,ci
