time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-01T01:40:39.154Z,-6.4983,149.4664,35,4.2,mb,,126,3.53,0.84,us,us60008b16,2020-05-19T22:14:30.040Z,"33 km SSW of Kandrian, Papua New Guinea",earthquake,6.7,1.9,0.186,8,reviewed,us,us
2020-03-01T01:42:12.947Z,62.9011,-149.5576,78.5,1.3,ml,,,,0.45,ak,ak0202swmmt5,2020-03-09T20:27:11.116Z,"57 km NNE of Chase, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T01:45:39.309Z,31.9395,-102.3163,5,2.3,mb_lg,,44,0.081,0.3,us,us6000876z,2020-05-19T22:14:14.040Z,"10 km SE of Gardendale, Texas",earthquake,1.1,1.7,0.104,24,reviewed,us,us
2020-03-01T01:46:56.900Z,39.8915,-123.1468333,6.95,1.77,md,18,99,0.03709,0.07,nc,nc73348420,2020-03-05T06:49:02.964Z,"14km NE of Covelo, CA",earthquake,0.33,0.5,0.217,16,reviewed,nc,nc
2020-03-01T01:53:13.010Z,17.896,-66.8425,12,2.5,md,8,238,0.0872,0.1,pr,pr2020061004,2020-03-01T03:10:02.422Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,1.18,0.73,0.39,6,reviewed,pr,pr
2020-03-01T01:53:58.004Z,69.4608,-144.1202,8.4,1,ml,,,,0.49,ak,ak0202swp35k,2020-03-09T20:28:04.186Z,"77 km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-03-01T02:00:05.760Z,17.9801,-66.7725,17,2.16,md,8,200,0.1068,0.23,pr,pr2020061006,2020-03-01T03:10:15.662Z,"4 km S of Magas Arriba, Puerto Rico",earthquake,1.85,1.11,0.4,7,reviewed,pr,pr
2020-03-01T02:00:45.520Z,35.715,-117.5351667,7.85,1.36,ml,29,67,0.1126,0.15,ci,ci39087783,2020-04-23T16:00:35.988Z,"13km WSW of Searles Valley, CA",earthquake,0.23,0.86,0.155,22,reviewed,ci,ci
2020-03-01T02:05:02.379Z,36.41883333,-96.87483333,7,1.08,ml,43,69,0.01349735136,0.27,ok,ok2020efui,2020-03-02T16:17:54.733Z,"11 km NW of Pawnee, Oklahoma",earthquake,,0.4,0.24,12,reviewed,ok,ok
2020-03-01T02:05:39.033Z,19.7376,121.3017,34.67,4.6,mb,,88,3.071,0.9,us,us60008778,2020-05-19T22:14:14.040Z,"105 km SW of Basco, Philippines",earthquake,8.1,3.5,0.053,105,reviewed,us,us
2020-03-01T02:07:22.238Z,69.6004,-145.0366,10.5,2.7,ml,,,,0.75,ak,ak0202sx0l88,2020-05-19T22:14:14.040Z,"80 km SW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-03-01T02:14:17.810Z,33.6373333,-116.7128333,12.98,1.62,ml,67,28,0.04529,0.16,ci,ci39087791,2020-04-23T16:18:23.440Z,"10km NNW of Anza, CA",earthquake,0.13,0.24,0.195,64,reviewed,ci,ci
2020-03-01T02:14:45.350Z,33.6365,-116.714,13.59,1.6,ml,65,28,0.04657,0.18,ci,ci39087799,2020-03-02T18:45:24.520Z,"10km NNW of Anza, CA",earthquake,0.15,0.28,0.206,36,reviewed,ci,ci
2020-03-01T02:19:55.550Z,52.073,-176.1341667,0.17,1.04,ml,5,120,0.01983,0.08,av,av70874284,2020-03-03T21:25:24.900Z,"40 km ENE of Adak, Alaska",earthquake,0.3,0.22,0.216,5,reviewed,av,av
2020-03-01T02:22:25.559Z,60.5066,-150.8077,49.4,1.3,ml,,,,0.37,ak,ak0202sx3t1n,2020-03-09T20:27:12.901Z,"2 km WNW of Funny River, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T02:24:48.310Z,17.9113,-66.8575,11,2.61,md,9,231,0.0674,0.12,pr,pr2020061005,2020-03-01T02:57:38.351Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.85,0.53,0.36,4,reviewed,pr,pr
2020-03-01T02:26:50.799Z,69.1271,-144.6671,8.1,1,ml,,,,0.44,ak,ak0202sx4pvb,2020-03-09T20:28:04.850Z,"117 km NNE of Arctic Village, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2020-03-01T02:27:10.190Z,38.8063333,-122.7375,1.83,1.23,md,44,51,0.01827,0.05,nc,nc73348455,2020-03-05T08:43:03.686Z,"2km SW of Cobb, CA",earthquake,0.16,0.31,0.166,7,reviewed,nc,nc
2020-03-01T02:40:56.954Z,61.6591,-150.0863,45.9,1.4,ml,,,,0.7,ak,ak0202sx7qb9,2020-03-09T20:27:13.727Z,"10 km SSW of Willow, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-03-01T02:43:00.360Z,36.0971667,-117.8558333,2.94,1.64,ml,21,83,0.02039,0.13,ci,ci39087815,2020-03-02T17:14:52.660Z,"10km NE of Coso Junction, CA",earthquake,0.25,0.51,0.211,21,reviewed,ci,ci
2020-03-01T03:01:31.171Z,16.6449,-98.4274,10,4.2,mb,,147,0.382,0.5,us,us70008n55,2020-05-19T22:14:37.040Z,"5 km SSW of Ometepec, Mexico",earthquake,0.9,1.9,0.265,4,reviewed,us,us
2020-03-01T03:13:16.915Z,-21.1414,-68.3778,122.57,4.4,mwr,,42,1.035,0.99,us,us6000877n,2020-05-19T22:14:14.040Z,"156 km NNE of Calama, Chile",earthquake,3.9,5.9,,,reviewed,us,guc
2020-03-01T03:15:24.043Z,69.1467,-144.6029,0.2,1.1,ml,,,,0.74,ak,ak0202sxnqj8,2020-03-09T20:28:05.516Z,"116 km SSW of Kaktovik, Alaska",earthquake,,6,,,reviewed,ak,ak
2020-03-01T03:16:42.440Z,17.9031,-66.7891,10,2.5,md,8,231,0.1153,0.12,pr,pr2020061007,2020-03-01T03:31:27.117Z,"10 km SSE of Indios, Puerto Rico",earthquake,1.02,0.81,0.27,5,reviewed,pr,pr
2020-03-01T03:38:56.812Z,69.557,-144.9967,10.2,1.8,ml,,,,0.5,ak,ak0202sxsqo3,2020-03-09T20:27:14.629Z,"83 km SW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-03-01T03:45:04.270Z,19.199667,-155.4661713,34.76,2.29,md,42,114,0.04419,0.12,hv,hv71406687,2020-03-01T03:48:26.190Z,"1 km ESE of P?hala, Hawaii",earthquake,0.69,0.72,0.11,21,automatic,hv,hv
2020-03-01T03:46:52.910Z,17.8321,-66.89,9,2.34,md,5,258,0.1434,0.08,pr,pr2020061008,2020-03-01T03:57:48.874Z,"15 km S of Guánica, Puerto Rico",earthquake,0.67,1.19,0.17,3,reviewed,pr,pr
2020-03-01T03:54:45.180Z,60.5571,-144.1703,10.5,1.2,ml,,,,0.34,ak,ak0202sxw514,2020-03-09T20:27:15.417Z,"87 km E of Cordova, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-03-01T03:55:05.990Z,46.8898333333333,-122.378666666667,19.69,1.46,ml,43,57,,0.17,uw,uw61579007,2020-03-03T20:44:07.130Z,"7 km NW of La Grande, Washington",earthquake,0.25,0.71,0.153525603990839,21,reviewed,uw,uw
2020-03-01T04:04:35.311Z,52.0755,-176.0645,6.5,2.1,ml,,,,0.7,ak,ak0202sy6u92,2020-03-09T20:27:16.099Z,"45 km ENE of Adak, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-03-01T04:06:29.362Z,61.5223,-149.8989,35.9,1.5,ml,,,,0.46,ak,ak0202sy78yv,2020-03-09T20:27:16.774Z,"2 km E of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T04:09:26.721Z,63.2634,-150.6383,134.1,1.8,ml,,,,0.48,ak,ak0202sy7w4f,2020-03-09T20:27:17.562Z,"62 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T04:17:01.587Z,38.1293,-118.3968,7.8,1.7,ml,6,83.24,0.149,0.1734,nn,nn00718079,2020-03-02T20:33:11.298Z,"35 km NNE of Benton, California",earthquake,,3.3,0.29,3,reviewed,nn,nn
2020-03-01T04:32:08.257Z,57.0778,-156.9422,5.1,2.2,ml,,,,0.45,ak,ak0202sycs3d,2020-03-09T20:28:06.213Z,"55 km SSE of Ugashik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T04:36:41.181Z,60.5105,-152.2303,86.2,1.8,ml,,,,0.3,ak,ak0202sydo19,2020-03-09T20:27:18.454Z,"51 km WSW of Salamatof, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T04:40:45.040Z,19.2221667,-155.4231667,32.84,2.45,md,60,132,0.02865,0.13,hv,hv71406727,2020-05-19T22:14:14.040Z,"6 km ENE of P?hala, Hawaii",earthquake,0.44,0.56,0.195,27,reviewed,hv,hv
2020-03-01T04:46:16.179Z,36.9893,-116.4539,13.8,2,ml,41,98.72,0.137,0.1395,nn,nn00718088,2020-03-02T20:51:52.269Z,"28 km ENE of Beatty, Nevada",earthquake,,1,0.26,23,reviewed,nn,nn
2020-03-01T04:55:23.720Z,17.8568,-66.8981,8,2.65,md,8,251,0.1198,0.13,pr,pr2020061009,2020-03-01T05:06:45.645Z,"12 km S of Guánica, Puerto Rico",earthquake,1.06,1.48,0.28,7,reviewed,pr,pr
2020-03-01T05:04:30.820Z,63.157,-149.7152,84.8,1.2,ml,,,,0.4,ak,ak0202sys91s,2020-03-09T20:27:19.323Z,"46 km SW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-03-01T05:04:32.042Z,21.9586,143.8499,145.54,4.7,mb,,52,5.334,0.78,us,us6000878x,2020-05-19T22:14:14.040Z,"Mariana Islands region",earthquake,10.3,6.1,0.035,249,reviewed,us,us
2020-03-01T05:16:43.049Z,59.957,-152.9652,98.4,2,ml,,,,0.32,ak,ak0202syuuw1,2020-03-09T20:27:20.667Z,"66 km WNW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T05:16:46.760Z,41.0471667,-121.1433333,21.26,2,md,21,173,0.1954,0.08,nc,nc73348495,2020-03-03T22:39:03.620Z,"22km E of McArthur, CA",earthquake,0.67,0.85,0.24,17,reviewed,nc,nc
2020-03-01T05:22:20.363Z,-22.0861,-179.518,607.69,4.2,mb,,200,4.886,0.47,us,us60008b1a,2020-05-19T22:14:31.040Z,"south of the Fiji Islands",earthquake,13.6,14.7,0.11,23,reviewed,us,us
2020-03-01T05:38:01.687Z,60.8425,-148.9542,15,1.6,ml,,,,0.74,ak,ak0202syzhfz,2020-03-09T20:27:23.056Z,"16 km SE of Girdwood, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T05:44:22.990Z,46.0885,-118.859,17.04,1.11,ml,10,125,,0.06,uw,uw61579022,2020-03-06T21:23:17.020Z,"3 km E of Wallula, Washington",earthquake,0.66,0.71,0.304681245400631,8,reviewed,uw,uw
2020-03-01T05:51:01.570Z,17.9303,-66.93,5,2.88,md,8,225,0.0677,0.13,pr,pr2020061010,2020-03-01T07:18:47.520Z,"5 km SSW of Guánica, Puerto Rico",earthquake,0.79,0.37,0.03,3,reviewed,pr,pr
2020-03-01T06:01:40.069Z,36.5731,70.9479,203.07,4.2,mb,,72,2.465,0.64,us,us6000879e,2020-05-19T22:14:15.040Z,"33 km SSE of Jurm, Afghanistan",earthquake,5.7,8.6,0.132,17,reviewed,us,us
2020-03-01T06:04:08.280Z,36.0236667,-117.8163333,1.18,1.48,ml,23,86,0.04143,0.16,ci,ci39087911,2020-04-22T19:27:17.610Z,"12km ESE of Coso Junction, CA",earthquake,0.18,0.25,0.137,19,reviewed,ci,ci
2020-03-01T06:09:44.890Z,35.6466667,-117.4798333,9.88,2.17,ml,37,64,0.06173,0.15,ci,ci39087919,2020-04-23T16:28:32.410Z,"15km SSW of Searles Valley, CA",earthquake,0.19,0.4,0.132,68,reviewed,ci,ci
2020-03-01T06:42:02.863Z,61.7741,-147.1016,23.7,1.9,ml,,,,0.67,ak,ak0202szlrza,2020-03-09T20:27:23.860Z,"18 km S of Eureka Roadhouse, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T06:46:25.270Z,17.9623,-66.841,18,2.62,md,8,210,0.0403,0.22,pr,pr2020061011,2020-03-01T07:05:23.981Z,"4 km SSW of Indios, Puerto Rico",earthquake,1.43,0.57,0.26,4,reviewed,pr,pr
2020-03-01T06:50:15.100Z,36.0201667,-117.8136667,1.53,1.15,ml,18,83,0.0378,0.11,ci,ci39087943,2020-03-02T19:46:50.471Z,"12km ESE of Coso Junction, CA",earthquake,0.14,0.18,0.142,14,reviewed,ci,ci
2020-03-01T06:56:18.960Z,61.0789,-147.4589,7.7,1.5,ml,,,,0.79,ak,ak0202szot9o,2020-03-09T20:27:24.735Z,"48 km WNW of Tatitlek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T07:05:29.880Z,17.9406,-66.8358,17,2.84,md,7,220,0.0554,0.14,pr,pr2020061012,2020-03-01T07:32:25.595Z,"6 km SSW of Indios, Puerto Rico",earthquake,2.82,0.8,0.15,5,reviewed,pr,pr
2020-03-01T07:07:33.090Z,19.5003333,-155.4431667,0.72,2.93,ml,41,99,0.03191,0.12,hv,hv71406822,2020-05-19T22:14:15.040Z,"22 km WNW of Volcano, Hawaii",earthquake,0.23,0.51,0.191,38,reviewed,hv,hv
2020-03-01T07:09:06.368Z,58.977,-152.7636,70.5,1.8,ml,,,,0.44,ak,ak0202t005ak,2020-03-09T20:28:07.591Z,"64 km SW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T07:12:37.291Z,59.4685,-152.3037,0.2,2.3,ml,,,,0.81,ak,ak0202t00utw,2020-05-19T22:14:15.040Z,"25 km WNW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T07:13:07.300Z,36.8461667,-121.5171667,9.57,1.18,md,24,66,0.02967,0.1,nc,nc73348515,2020-03-04T02:50:03.223Z,"2km E of San Juan Bautista, CA",earthquake,0.33,0.52,0.19,18,reviewed,nc,nc
2020-03-01T07:14:59.159Z,69.4465,-144.1203,6,2.2,ml,,,,0.64,ak,ak0202t01by3,2020-03-09T20:28:08.320Z,"78 km SSW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T07:15:02.450Z,19.5065,-155.4381667,1.4,1.05,md,30,108,0.02892,0.13,hv,hv71406837,2020-03-02T04:52:26.160Z,"22 km WNW of Volcano, Hawaii",earthquake,0.29,0.73,0.058,15,reviewed,hv,hv
2020-03-01T07:17:33.950Z,19.5068333,-155.4403333,1.73,1.01,md,11,126,0.02747,0.14,hv,hv71406842,2020-03-02T08:19:17.940Z,"22 km WNW of Volcano, Hawaii",earthquake,0.33,0.84,0.105,6,reviewed,hv,hv
2020-03-01T07:31:00.960Z,17.9225,-66.8223,12,2.55,md,6,256,0.0775,0.08,pr,pr2020061013,2020-03-01T07:41:56.740Z,"Puerto Rico region",earthquake,1.17,0.53,0.26,4,reviewed,pr,pr
2020-03-01T07:40:22.400Z,19.5106667,-155.4375,1.95,1.04,md,14,134,0.02614,0.13,hv,hv71406882,2020-03-02T04:33:47.570Z,"22 km WNW of Volcano, Hawaii",earthquake,0.33,0.74,0.076,7,reviewed,hv,hv
2020-03-01T07:42:01.003Z,60.9124,-150.2686,47.4,1.5,ml,,,,0.57,ak,ak0202t077in,2020-03-09T20:27:26.550Z,"22 km E of Point Possession, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T07:45:09.670Z,19.2080002,-155.4161682,32.67,2.41,ml,52,146,0.03424,0.14,hv,hv71406887,2020-03-01T07:50:43.590Z,"6 km E of P?hala, Hawaii",earthquake,0.6,0.82,0.25,4,automatic,hv,hv
2020-03-01T07:48:17.517Z,62.9026,-151.1963,113.4,1.5,ml,,,,0.46,ak,ak0202t08j2v,2020-03-09T20:28:09.044Z,"50 km NNW of Petersville, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-03-01T07:51:09.190Z,19.5083333,-155.4401667,1.1,1.06,md,30,109,0.02634,0.13,hv,hv71406892,2020-03-02T04:55:42.020Z,"22 km WNW of Volcano, Hawaii",earthquake,0.29,0.68,0.085,13,reviewed,hv,hv
2020-03-01T07:55:12.960Z,19.5063333,-155.4386667,1.19,1.17,md,36,107,0.02878,0.12,hv,hv71406902,2020-03-02T05:19:28.340Z,"22 km WNW of Volcano, Hawaii",earthquake,0.28,0.61,0.135,17,reviewed,hv,hv
2020-03-01T07:59:59.410Z,19.5061667,-155.4401667,1.31,1,md,24,123,0.02811,0.13,hv,hv71406907,2020-03-02T06:02:59.140Z,"22 km WNW of Volcano, Hawaii",earthquake,0.29,0.65,0.037,7,reviewed,hv,hv
2020-03-01T08:02:19.153Z,62.7509,-150.3006,78.7,1.2,ml,,,,0.38,ak,ak0202t0k3vf,2020-03-09T20:28:09.702Z,"35 km NNW of Chase, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T08:02:31.230Z,35.8786667,-117.695,8.91,1.2,ml,22,54,0.07801,0.14,ci,ci39087991,2020-04-03T23:32:57.254Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.49,0.167,13,reviewed,ci,ci
2020-03-01T08:11:03.730Z,37.6386667,-118.9576667,5.12,1.02,md,20,57,0.02158,0.05,nc,nc73348540,2020-03-05T02:19:02.721Z,"2km E of Mammoth Lakes, CA",earthquake,0.35,0.49,0.325,18,reviewed,nc,nc
2020-03-01T08:11:49.064Z,52.0619,-176.1468,4.9,1.9,ml,,,,0.46,ak,ak0202t0m3ez,2020-03-09T20:27:27.274Z,"39 km ENE of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T08:21:09.039Z,61.394,-151.5427,76.9,1.5,ml,,,,0.5,ak,ak0202t0o5ot,2020-03-09T20:27:27.964Z,"37 km NW of Beluga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-03-01T08:22:37.860Z,19.2146664,-155.3930054,31.42,1.98,md,42,161,0.08798,0.15,hv,hv71406937,2020-03-01T08:26:17.740Z,"9 km E of P?hala, Hawaii",earthquake,0.67,0.95,0.14,5,automatic,hv,hv
2020-03-01T08:27:42.000Z,36.5395,-89.606,8.62,1.28,md,17,44,0.03836,0.02,nm,nm60306191,2020-03-02T13:06:34.410Z,"2 km NNE of Marston, Missouri",earthquake,0.33,0.59,0.088,12,reviewed,nm,nm
2020-03-01T08:37:56.910Z,40.9393333,-124.3393333,20.68,2.8,md,30,182,0.2152,0.12,nc,nc73348550,2020-05-19T22:14:15.040Z,"20km W of McKinleyville, CA",earthquake,0.6,0.31,0.163,20,reviewed,nc,nc
2020-03-01T08:39:34.370Z,33.646,-116.7245,12.76,1.45,ml,54,46,0.06176,0.16,ci,ci39088007,2020-03-02T17:07:40.930Z,"10km S of Idyllwild, CA",earthquake,0.17,0.33,0.236,26,reviewed,ci,ci
2020-03-01T08:41:18.380Z,40.2858333,-122.0508333,9.93,1.57,md,17,66,0.09613,0.21,nc,nc73348555,2020-03-03T19:37:03.426Z,"20km NE of Red Bluff, CA",earthquake,0.56,2.62,0.159,14,reviewed,nc,nc
2020-03-01T08:45:56.669Z,61.4119,-150.0359,37.6,1.3,ml,,,,0.49,ak,ak0202t0tehs,2020-03-09T20:27:28.683Z,"6 km NNW of Point MacKenzie, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-03-01T08:55:47.290Z,19.4991667,-155.4456667,0.69,2.02,ml,40,98,0.03215,0.13,hv,hv71406967,2020-03-02T07:13:22.330Z,"23 km WNW of Volcano, Hawaii",earthquake,0.23,0.51,0.129,9,reviewed,hv,hv
2020-03-01T08:56:09.700Z,17.894,-66.8105,4,1.89,md,5,233,0.1063,0.19,pr,pr2020061014,2020-03-01T09:13:31.659Z,"11 km S of Indios, Puerto Rico",earthquake,1.16,0.62,0.44,3,reviewed,pr,pr
2020-03-01T08:56:52.991Z,61.5821,-146.3632,20,1.7,ml,,,,0.57,ak,ak0202t0vr32,2020-03-09T20:27:29.444Z,"50 km N of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-03-01T09:02:14.155Z,67.5961,-162.1743,2.6,1.3,ml,,,,0.51,ak,ak0202t15j4u,2020-03-09T20:27:31.138Z,"33 km E of Noatak, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-03-01T09:04:12.940Z,19.5056667,-155.4453333,0.87,1.02,md,27,122,0.02623,0.12,hv,hv71406972,2020-03-04T23:04:08.780Z,"23 km WNW of Volcano, Hawaii",earthquake,0.32,0.6,0.062,9,reviewed,hv,hv
2020-03-01T09:09:51.333Z,60.2489,-151.2734,53.1,1.4,ml,,,,0.41,ak,ak0202t173yd,2020-03-09T20:27:30.286Z,"6 km ENE of Clam Gulch, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-03-01T09:13:42.200Z,35.9216667,-117.7063333,8.25,1.36,ml,23,60,0.05241,0.1,ci,ci39088039,2020-04-23T16:41:53.740Z,"18km E of Little Lake, CA",earthquake,0.14,0.34,0.183,20,reviewed,ci,ci
2020-03-01T09:17:25.640Z,19.5066667,-155.4446667,2.01,1.05,md,26,123,0.02559,0.12,hv,hv71406982,2020-03-02T08:58:48.140Z,"23 km WNW of Volcano, Hawaii",earthquake,0.31,0.81,0.055,12,reviewed,hv,hv
2020-03-01T09:35:49.860Z,17.9046,-66.8093,10,2.73,md,8,231,0.0993,0.27,pr,pr2020061015,2020-03-01T10:04:05.903Z,"9 km S of Indios, Puerto Rico",earthquake,1.59,1.14,0.14,5,reviewed,pr,pr
2020-03-01T09:49:43.950Z,17.8716,-66.8523,13,1.76,md,5,246,0.1069,0.22,pr,pr2020061017,2020-03-01T10:10:33.790Z,"12 km SSE of Maria Antonia, Puerto Rico",earthquake,1.73,0.71,0.54,5,reviewed,pr,pr
2020-03-01T09:53:34.060Z,17.8388,-66.8756,11,2.59,ml,8,256,0.1363,0.15,pr,pr2020061016,2020-05-19T22:14:15.040Z,"15 km SSE of Guánica, Puerto Rico",earthquake,1.34,1.01,0,0,reviewed,pr,pr
2020-03-01T10:02:40.229Z,62.2619,-151.2174,81.1,1.4,ml,,,,0.3,ak,ak0202t1r0pi,2020-03-09T20:28:10.384Z,"Central Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-03-01T10:12:54.070Z,17.9163,-66.8388,11,2.12,md,4,258,0.0713,0.07,pr,pr2020061018,2020-03-01T10:31:34.541Z,"8 km SE of Maria Antonia, Puerto Rico",earthquake,1.21,0.56,0.3,3,reviewed,pr,pr
